"company_id","grant_id"
"RU-DGE-880046","GR-O211976-MA9"
"RU-END-623121","GR-O211976-MA9"
"GB-EIG-131181","GR-O213210-LO0"
"IT-LIB-957530","GR-O213210-LO0"
"RU-MAU-439970","GR-O213210-LO0"
"RU-TDC-278194","GR-O213210-LO0"
"PL-CCN-644037","GR-O224022-SM2"
"RU-TCA-108989","GR-O224022-SM2"
"FR-WIL-368540","GR-O236130-WI3"
"NL-TWO-160939","GR-O236130-WI3"
"RO-PMO-847190","GR-O236130-WI3"
"DE-SIT-785942","GR-O237170-RI1"
"GB-THR-122544","GR-O237170-RI1"
"LT-TSR-356241","GR-O237170-RI1"
"UA-RAT-542830","GR-O237170-RI1"
"FR-SOL-569562","GR-O251030-CR2"
"GB-TVU-478654","GR-O251030-CR2"
"UA-SGS-971445","GR-O251030-CR2"
"ES-CTT-151183","GR-O252307-MO9"
"RU-ESH-122359","GR-O252307-MO9"
"RU-LAT-563253","GR-O252307-MO9"
"RU-WWA-902540","GR-O252307-MO9"
"DE-TBO-328344","GR-O270206-SH0"
"GB-ICH-533332","GR-O270206-SH0"
"PL-TST-442034","GR-O270206-SH0"
"DE-AFD-486285","GR-O282725-HA8"
"RU-CUR-364513","GR-O282725-HA8"
"RU-TBA-190700","GR-O282725-HA8"
"PL-VOO-323362","GR-O289898-CH4"
"RU-CTH-807283","GR-O289898-CH4"
"RU-MAD-277696","GR-O289898-CH4"
"DE-SIT-785942","GR-O294175-DA4"
"GB-1XX-977806","GR-O294175-DA4"
"PL-EPT-256189","GR-O294175-DA4"
"RO-GRO-992476","GR-O294175-DA4"
"UA-STA-684829","GR-O294175-DA4"
"ES-SMO-557556","GR-O296206-PR7"
"ES-WLH-342597","GR-O296206-PR7"
"GB-BTA-447040","GR-O296206-PR7"
"IT-RAM-436060","GR-O296206-PR7"
"UA-TLO-470936","GR-O296206-PR7"
"GB-RTD-848821","GR-O300010-SA1"
"RU-LAT-563253","GR-O300010-SA1"
"UA-ITI-108374","GR-O300010-SA1"
"UA-TQI-467507","GR-O300010-SA1"
"FR-MTM-832760","GR-O300051-PE7"
"GB-CON-150316","GR-O300051-PE7"
"RO-EOM-399575","GR-O300051-PE7"
"RU-CCA-375699","GR-O300051-PE7"
"RU-PIF-210934","GR-O300051-PE7"
"ES-LTI-855912","GR-O308665-MO9"
"NL-CME-566682","GR-O308665-MO9"
"UA-RAT-542830","GR-O308665-MO9"
"RU-RUN-256242","GR-O313742-ED9"
"RU-SAW-498345","GR-O313742-ED9"
"ES-LEA-459309","GR-O322177-WO8"
"RU-TME-403582","GR-O322177-WO8"
"GB-LAT-121686","GR-O325797-RE0"
"RO-ABA-923219","GR-O325797-RE0"
"RU-HOL-613676","GR-O325797-RE0"
"DE-BTW-837172","GR-O329764-AN3"
"DE-CUT-424998","GR-O329764-AN3"
"DE-MBR-652754","GR-O329764-AN3"
"ES-BFI-842081","GR-O329764-AN3"
"RU-COM-116698","GR-O329764-AN3"
"BG-MOO-113770","GR-O331844-FO4"
"ES-OB4-889153","GR-O331844-FO4"
"ES-RSO-434471","GR-O331844-FO4"
"RU-GRA-617340","GR-O331844-FO4"
"CZ-BRI-957762","GR-O337300-TA9"
"GB-APR-670548","GR-O337300-TA9"
"GB-ICH-533332","GR-O337300-TA9"
"PT-MEZ-737565","GR-O337300-TA9"
"PL-SOS-952851","GR-O337697-AL7"
"RU-HBT-175115","GR-O337697-AL7"
"RU-NEB-902456","GR-O337697-AL7"
"RU-WWA-902540","GR-O337697-AL7"
"RU-JWH-805577","GR-O355627-BL6"
"RU-SOT-422534","GR-O355627-BL6"
"UA-ABE-668114","GR-O355627-BL6"
"UA-RDO-539838","GR-O355627-BL6"
"DE-THT-699156","GR-O358432-SA3"
"FR-SOL-569562","GR-O358432-SA3"
"GB-CMI-488420","GR-O358432-SA3"
"GB-TDI-448799","GR-O358432-SA3"
"RU-BSA-915226","GR-O358432-SA3"
"GB-SYN-534717","GR-O359281-SU3"
"RO-ABA-923219","GR-O359281-SU3"
"RU-BDB-149995","GR-O359281-SU3"
"RU-LZI-571123","GR-O359281-SU3"
"FI-DOS-140155","GR-O361965-PH4"
"NO-MSI-983820","GR-O361965-PH4"
"RU-TPA-564853","GR-O361965-PH4"
"DE-RIL-486985","GR-O367791-BE6"
"DE-TSS-486618","GR-O367791-BE6"
"ES-COO-951075","GR-O367791-BE6"
"ES-FYP-576992","GR-O375194-PR1"
"MD-BAT-454391","GR-O375194-PR1"
"RU-TBL-585401","GR-O375194-PR1"
"CZ-WAT-296106","GR-O379126-WO1"
"DE-TOM-773438","GR-O379126-WO1"
"FR-YEE-660260","GR-O379126-WO1"
"RU-EBA-434047","GR-O379126-WO1"
"RU-TBO-856773","GR-O379126-WO1"
"BG-TIC-119777","GR-O386774-PO9"
"ES-AST-619513","GR-O386774-PO9"
"IT-OTB-377611","GR-O386774-PO9"
"RO-EOM-399575","GR-O386774-PO9"
"UA-FLY-369859","GR-O386774-PO9"
"DE-MMA-346396","GR-O402580-BR2"
"ES-ANT-312143","GR-O402580-BR2"
"ES-TBP-422860","GR-O402580-BR2"
"IT-BTB-857896","GR-O402580-BR2"
"DE-MOM-167396","GR-O405371-FE9"
"AT-FEM-585738","GR-O411178-PA8"
"DE-ITA-616606","GR-O411178-PA8"
"ES-DIA-368583","GR-O411178-PA8"
"RU-CFA-577437","GR-O411178-PA8"
"RU-RTR-422462","GR-O411178-PA8"
"DE-TSS-486618","GR-O413423-PA2"
"DE-WLA-579409","GR-O413423-PA2"
"PL-UPL-220633","GR-O413423-PA2"
"RU-AFP-229303","GR-O413423-PA2"
"UA-RED-241200","GR-O413423-PA2"
"DE-WHO-149643","GR-O414340-OL7"
"IT-NYD-347720","GR-O414340-OL7"
"ES-TBE-452899","GR-O419861-SC8"
"IT-SMI-464390","GR-O419861-SC8"
"RU-TRA-884395","GR-O419861-SC8"
"GB-RTD-848821","GR-O425109-FR7"
"RU-RAM-235343","GR-O425109-FR7"
"DE-CWO-248975","GR-O447980-HE5"
"ES-BLI-661584","GR-O447980-HE5"
"ES-CHI-927379","GR-O447980-HE5"
"IT-ABA-777311","GR-O447980-HE5"
"SK-TRA-454715","GR-O447980-HE5"
"FI-DOS-140155","GR-O466367-FO5"
"RU-DOO-383659","GR-O466367-FO5"
"RU-SOU-734674","GR-O466367-FO5"
"AT-FEM-585738","GR-O472340-LE9"
"BE-EIT-499285","GR-O472340-LE9"
"DE-MBR-652754","GR-O472340-LE9"
"ES-SUI-352055","GR-O472340-LE9"
"GB-SLB-612373","GR-O472340-LE9"
"DE-SPL-591174","GR-O483193-CR7"
"ES-IYF-959879","GR-O483193-CR7"
"ES-SOT-942791","GR-O483193-CR7"
"NL-HOL-596118","GR-O487733-YO6"
"CH-IYR-809170","GR-O512350-DA9"
"ES-AFT-203781","GR-O512350-DA9"
"GB-RN1-292054","GR-O512350-DA9"
"IE-TWT-435819","GR-O512350-DA9"
"AT-TDS-702180","GR-O514162-LU0"
"BG-MOO-113770","GR-O514162-LU0"
"DE-RIL-486985","GR-O514162-LU0"
"MK-CUR-877444","GR-O514162-LU0"
"RU-TBA-190700","GR-O514162-LU0"
"DE-2GG-749422","GR-O525906-GO3"
"ES-HMD-721254","GR-O525906-GO3"
"RO-MUR-159548","GR-O525906-GO3"
"BG-MOO-113770","GR-O526044-DA1"
"DE-SIT-785942","GR-O526044-DA1"
"RU-OIA-235814","GR-O526044-DA1"
"DE-COR-550947","GR-O532585-GA9"
"ES-RCI-755079","GR-O532585-GA9"
"DE-MLI-152418","GR-O541372-WI7"
"ES-TBE-452899","GR-O541372-WI7"
"UA-SOC-441213","GR-O541372-WI7"
"DE-TIN-907581","GR-O546692-ST3"
"IT-BTB-857896","GR-O546692-ST3"
"RU-BEY-317254","GR-O546692-ST3"
"CH-ODE-629099","GR-O576089-OW5"
"GB-HBS-847321","GR-O576089-OW5"
"IT-SFT-722446","GR-O576089-OW5"
"RU-TFA-444503","GR-O586194-HO8"
"RU-TSO-905732","GR-O586194-HO8"
"RU-WLR-109056","GR-O586194-HO8"
"RU-LZI-571123","GR-O604280-PE3"
"BA-SDF-607781","GR-O607891-SC5"
"DE-SAE-569015","GR-O607891-SC5"
"BE-JIS-419372","GR-O611348-WO3"
"RU-LSO-584130","GR-O611348-WO3"
"RU-CUR-364513","GR-O611536-AL0"
"RU-OCO-963076","GR-O611536-AL0"
"RU-GRA-617340","GR-O618342-GR3"
"DK-IMA-560238","GR-O618642-EN1"
"IE-BLU-333411","GR-O618642-EN1"
"RU-LIB-326616","GR-O618642-EN1"
"RU-CFA-577437","GR-O624537-JO2"
"RU-LAT-563253","GR-O624537-JO2"
"RU-TSO-905732","GR-O625002-DA6"
"RU-WGO-913070","GR-O625002-DA6"
"UA-RAP-349757","GR-O625002-DA6"
"BA-KOT-640694","GR-O632782-JO8"
"RU-FUN-247117","GR-O636717-LE6"
"RU-MAD-277696","GR-O640134-GO4"
"UA-EAT-819575","GR-O640134-GO4"
"DE-RIL-486985","GR-O645232-NO8"
"ES-FYP-576992","GR-O645232-NO8"
"GB-SLB-612373","GR-O645232-NO8"
"RU-BIT-641141","GR-O645232-NO8"
"RU-RAM-347640","GR-O645232-NO8"
"DE-TBO-328344","GR-O653524-MC2"
"UA-RDO-539838","GR-O653524-MC2"
"UA-TLO-470936","GR-O653524-MC2"
"BA-DVU-307138","GR-O656431-CA1"
"DE-MSK-375153","GR-O656431-CA1"
"ES-LEA-459309","GR-O656431-CA1"
"RU-PIF-210934","GR-O656431-CA1"
"DE-CAL-961174","GR-O656839-BR8"
"ES-OB4-889153","GR-O657767-HU6"
"RO-TST-562263","GR-O657767-HU6"
"RU-LIB-326616","GR-O657767-HU6"
"RU-SOT-422534","GR-O657944-FR7"
"ES-FYP-576992","GR-O666826-WO1"
"IT-DAM-423586","GR-O666826-WO1"
"RO-AWE-275718","GR-O666826-WO1"
"RU-CCA-375699","GR-O666826-WO1"
"RU-POB-448861","GR-O666826-WO1"
"ES-ANT-312143","GR-O672914-LA8"
"GB-APR-670548","GR-O672914-LA8"
"RU-HLR-863609","GR-O672914-LA8"
"UA-PEA-333114","GR-O672914-LA8"
"ES-RDI-718028","GR-O673587-LE4"
"IE-PAR-637375","GR-O673587-LE4"
"RU-STA-107735","GR-O673587-LE4"
"SI-TDO-245532","GR-O673587-LE4"
"DE-WAL-133432","GR-O675033-DE1"
"BY-H6R-508178","GR-O686493-DA0"
"ES-WLH-342597","GR-O686493-DA0"
"IT-MOR-523639","GR-O686493-DA0"
"RO-MUR-159548","GR-O686493-DA0"
"DE-ITA-616606","GR-O689177-WI4"
"RU-DGE-880046","GR-O689177-WI4"
"DE-BSS-508161","GR-O691052-PA2"
"DE-MMA-346396","GR-O691052-PA2"
"GB-GYB-303030","GR-O691052-PA2"
"RU-SOX-610412","GR-O691052-PA2"
"AT-TGT-268399","GR-O699267-WA1"
"FR-HDO-349256","GR-O699267-WA1"
"GB-LPP-103521","GR-O699267-WA1"
"RU-CON-338875","GR-O699267-WA1"
"RU-MDE-694495","GR-O705248-SM1"
"AT-VIO-100054","GR-O711142-AD7"
"DE-HOT-913774","GR-O711142-AD7"
"ES-YGA-866201","GR-O711142-AD7"
"RU-ATM-816232","GR-O711142-AD7"
"IT-PAR-729452","GR-O721945-LA6"
"RU-SMA-201897","GR-O721945-LA6"
"RU-TME-403582","GR-O721945-LA6"
"BY-ELE-205872","GR-O730322-TA5"
"DE-ANT-460128","GR-O730322-TA5"
"ES-CHI-927379","GR-O730322-TA5"
"PL-ASA-213688","GR-O730322-TA5"
"RU-TBO-856773","GR-O730322-TA5"
"DE-PSI-328932","GR-O732907-WR4"
"GB-HEJ-476222","GR-O732907-WR4"
"ES-BLA-843534","GR-O734994-WA9"
"FR-DTT-756585","GR-O734994-WA9"
"GB-OXY-389303","GR-O734994-WA9"
"RU-OIA-235814","GR-O734994-WA9"
"UA-FAI-466455","GR-O734994-WA9"
"BE-EIT-499285","GR-O741356-JO1"
"PL-UPL-220633","GR-O741356-JO1"
"RU-OIA-235814","GR-O741356-JO1"
"RU-SOU-734674","GR-O741356-JO1"
"RU-SSO-112097","GR-O741356-JO1"
"RU-COM-116698","GR-O745964-SW9"
"AT-VIO-100054","GR-O757104-DO2"
"CH-ODE-629099","GR-O757104-DO2"
"ES-RSO-434471","GR-O757104-DO2"
"RU-CLO-319040","GR-O757104-DO2"
"RU-RDO-954064","GR-O757104-DO2"
"DE-HOT-913774","GR-O761936-CL2"
"DE-MVO-922088","GR-O761936-CL2"
"ES-BBA-402355","GR-O761936-CL2"
"GB-FHO-155437","GR-O761936-CL2"
"UA-TVR-736512","GR-O761936-CL2"
"FR-HHU-375623","GR-O772702-ST8"
"DE-MVO-922088","GR-O777099-AC5"
"ES-WLH-342597","GR-O777099-AC5"
"RU-TDS-120763","GR-O777099-AC5"
"SI-TDO-245532","GR-O777099-AC5"
"DE-MOM-167396","GR-O788414-HO2"
"FR-DTT-756585","GR-O788414-HO2"
"GB-NAN-491704","GR-O788414-HO2"
"PL-ASA-213688","GR-O788414-HO2"
"DE-BTW-837172","GR-O789212-CA0"
"PL-BGI-238812","GR-O789212-CA0"
"PL-VOO-323362","GR-O789212-CA0"
"CH-IYR-809170","GR-O792385-CR4"
"CZ-LGI-326032","GR-O792385-CR4"
"IT-TKA-831024","GR-O792385-CR4"
"ES-ANT-312143","GR-O795690-DE0"
"GB-OXY-389303","GR-O795690-DE0"
"SE-OTW-235737","GR-O795690-DE0"
"ES-BLI-661584","GR-O799168-ES8"
"RU-LAL-838636","GR-O799168-ES8"
"DE-FEI-236651","GR-O809231-BR5"
"DE-TOM-773438","GR-O809231-BR5"
"RU-ROL-406224","GR-O809231-BR5"
"UA-TCH-628237","GR-O809231-BR5"
"RO-GRO-992476","GR-O817950-ST5"
"UA-BIA-389554","GR-O817950-ST5"
"IT-SFT-722446","GR-O819607-RO0"
"BY-LIS-848091","GR-O822155-FO7"
"RU-SNF-819623","GR-O822155-FO7"
"UA-ABE-668114","GR-O822155-FO7"
"DE-BLO-358828","GR-O822943-RO2"
"RU-DIS-289725","GR-O822943-RO2"
"BY-LIS-848091","GR-O833359-SM2"
"FR-TMM-973327","GR-O833359-SM2"
"IT-BTB-857896","GR-O833359-SM2"
"IT-WAT-427327","GR-O838693-TO5"
"RU-MMO-449653","GR-O838693-TO5"
"RU-RTR-422462","GR-O838693-TO5"
"BE-GRA-946833","GR-O838988-LA4"
"FR-HHU-375623","GR-O838988-LA4"
"GB-HBS-847321","GR-O838988-LA4"
"DE-HCH-524137","GR-O842220-BA5"
"PL-HOM-247526","GR-O842220-BA5"
"RS-DOO-232419","GR-O842220-BA5"
"RU-TSS-250757","GR-O842220-BA5"
"UA-EAT-819575","GR-O842220-BA5"
"FR-X10-654962","GR-O869598-ZA9"
"UA-RDO-539838","GR-O869598-ZA9"
"ES-IYF-959879","GR-O881706-LE3"
"RU-NEB-902456","GR-O884981-PA6"
"RU-UVI-225207","GR-O884981-PA6"
"UA-TLO-470936","GR-O884981-PA6"
"FR-X10-654962","GR-O899321-PA5"
"GB-JLP-547115","GR-O899321-PA5"
"RO-TST-562263","GR-O899321-PA5"
"UA-TBO-562872","GR-O904047-DE5"
"FR-KOT-621289","GR-O906516-WA9"
"MD-BAT-454391","GR-O906516-WA9"
"RO-RUM-318325","GR-O906516-WA9"
"RU-IRA-512562","GR-O906516-WA9"
"CZ-ETW-202622","GR-O913483-JO3"
"DE-TWO-195605","GR-O913483-JO3"
"DE-MOM-167396","GR-O917847-MO3"
"DE-ONU-910753","GR-O917847-MO3"
"DE-RIL-486985","GR-O917847-MO3"
"FR-FOA-322759","GR-O917847-MO3"
"RU-SOT-422534","GR-O917847-MO3"
"BY-H6R-508178","GR-O919268-GO7"
"IT-PMA-486596","GR-O919268-GO7"
"RU-LZI-571123","GR-O919268-GO7"
"RU-TGP-497506","GR-O919268-GO7"
"DE-MLI-152418","GR-O922014-WI2"
"GB-RN1-292054","GR-O922014-WI2"
"GB-WTB-237769","GR-O922014-WI2"
"PL-BTM-380876","GR-O922014-WI2"
"RO-CAF-452253","GR-O926776-OR2"
"RU-MAD-277696","GR-O926776-OR2"
"RU-SOX-610412","GR-O926776-OR2"
"RU-UVI-225207","GR-O926776-OR2"
"UA-TLO-470936","GR-O926776-OR2"
"ES-BLA-843534","GR-O926822-HA8"
"ES-HMD-721254","GR-O926822-HA8"
"FR-HAR-518746","GR-O926822-HA8"
"RU-LTT-508757","GR-O926822-HA8"
"BG-AVA-233971","GR-O932986-SA9"
"GB-TCL-703003","GR-O932986-SA9"
"RO-CMW-241359","GR-O932986-SA9"
"RU-NFR-696385","GR-O932986-SA9"
"RU-TIB-520617","GR-O932986-SA9"
"ES-HMD-721254","GR-O951505-CA4"
"FR-TLE-297798","GR-O951505-CA4"
"GB-THO-657717","GR-O951505-CA4"
"IT-AKN-540970","GR-O951505-CA4"
"RU-OBL-493972","GR-O951505-CA4"
"DE-EPR-482316","GR-O952920-WI6"
"ES-BBA-402355","GR-O954099-TO4"
"ES-LTI-855912","GR-O954099-TO4"
"GB-NAN-491704","GR-O954099-TO4"
"NO-SCO-641719","GR-O954099-TO4"
"PT-TSR-953035","GR-O954099-TO4"
"IT-GIT-729272","GR-O956371-MI6"
"RU-SOM-879691","GR-O956371-MI6"
"DE-SIT-785942","GR-O956855-CA3"
"PL-UPL-220633","GR-O956855-CA3"
"RU-TBA-190700","GR-O956855-CA3"
"BG-TFB-245839","GR-O956860-DE0"
"DE-SPL-591174","GR-O956860-DE0"
"ES-GOO-221536","GR-O956860-DE0"
"GB-LPP-103521","GR-O956860-DE0"
"GB-TCL-703003","GR-O956860-DE0"
"CH-ELA-646716","GR-P102869-CR3"
"GB-HCA-419070","GR-P102869-CR3"
"RU-TGP-497506","GR-P102869-CR3"
"BE-JIS-419372","GR-P109033-MA5"
"ES-AFT-203781","GR-P109033-MA5"
"DE-ONU-910753","GR-P112126-GA3"
"RU-RAM-235343","GR-P112126-GA3"
"UA-REV-183668","GR-P117534-SA6"
"DE-WDE-415347","GR-P121034-BR4"
"FR-TLE-297798","GR-P121034-BR4"
"GB-JLP-547115","GR-P121034-BR4"
"ES-LSP-276782","GR-P126380-RO4"
"GR-DUM-534185","GR-P126380-RO4"
"UA-RFI-326760","GR-P126380-RO4"
"CZ-WAT-296106","GR-P127817-JO7"
"ES-ANT-312143","GR-P127817-JO7"
"GB-SLB-612373","GR-P127817-JO7"
"RU-SOX-610412","GR-P127817-JO7"
"RU-TPA-564853","GR-P127817-JO7"
"DE-TSS-486618","GR-P129886-SM2"
"RU-HBT-175115","GR-P129886-SM2"
"RU-SFI-123652","GR-P129886-SM2"
"UA-PHM-555198","GR-P129886-SM2"
"IT-198-362808","GR-P139957-KN1"
"IT-ABA-777311","GR-P139957-KN1"
"RU-MBD-961987","GR-P145180-MI8"
"SK-TRA-454715","GR-P145180-MI8"
"RO-ABA-923219","GR-P146747-WA0"
"RO-KAL-212770","GR-P146747-WA0"
"SI-TDO-245532","GR-P146747-WA0"
"FR-HAR-518746","GR-P147475-JE9"
"FR-TCD-848784","GR-P147475-JE9"
"RO-CMW-241359","GR-P147475-JE9"
"RO-MUR-159548","GR-P147475-JE9"
"SI-TDO-245532","GR-P147475-JE9"
"DE-WHO-149643","GR-P154977-RI0"
"IT-DAM-423586","GR-P154977-RI0"
"IT-GIT-729272","GR-P154977-RI0"
"RU-SUP-640063","GR-P154977-RI0"
"DE-ARU-233436","GR-P157973-CA0"
"RU-LSO-584130","GR-P157973-CA0"
"UA-ABE-668114","GR-P157973-CA0"
"DE-LOW-204855","GR-P158125-SI7"
"RU-BOT-746129","GR-P158125-SI7"
"RU-TRA-884395","GR-P158125-SI7"
"GB-IDN-332370","GR-P158792-SN8"
"LT-SSI-851965","GR-P158792-SN8"
"RU-AOS-967411","GR-P158792-SN8"
"RU-PLI-594922","GR-P158792-SN8"
"DE-ANT-460128","GR-P160155-WE8"
"ES-BLA-843534","GR-P160155-WE8"
"ES-SGI-342103","GR-P160155-WE8"
"RU-LIB-326616","GR-P160155-WE8"
"RU-SMA-201897","GR-P167020-ME4"
"CZ-WAT-296106","GR-P168955-CO6"
"DE-PSI-328932","GR-P168955-CO6"
"IT-LEM-769747","GR-P168955-CO6"
"RU-MMO-449653","GR-P168955-CO6"
"DE-TWS-727312","GR-P170497-WI2"
"GB-HBS-847321","GR-P170497-WI2"
"RU-SOM-879691","GR-P170497-WI2"
"BG-SBJ-718045","GR-P171119-CH5"
"IT-NYD-347720","GR-P171119-CH5"
"GB-HEJ-476222","GR-P175911-PA7"
"GB-ROC-410090","GR-P175911-PA7"
"GB-RTD-848821","GR-P175911-PA7"
"RU-AGW-290494","GR-P175911-PA7"
"GB-HLA-581174","GR-P176422-MO4"
"RU-TBA-289699","GR-P176422-MO4"
"UA-AJA-935443","GR-P176904-EL7"
"DE-ARU-233436","GR-P187808-JE1"
"PT-TWA-162638","GR-P187808-JE1"
"UA-AID-421229","GR-P187808-JE1"
"CH-ODE-629099","GR-P194204-WA8"
"GB-PTE-788534","GR-P195464-VE4"
"RS-HDN-717592","GR-P195464-VE4"
"RU-TBL-585401","GR-P195464-VE4"
"CZ-BOO-878977","GR-P195809-ST8"
"ES-IYF-959879","GR-P195809-ST8"
"GB-PGR-265834","GR-P195809-ST8"
"RU-ACT-852117","GR-P195809-ST8"
"UA-SGS-971445","GR-P195809-ST8"
"ES-DNA-331858","GR-P199590-FL4"
"IT-ABA-777311","GR-P199590-FL4"
"IT-GIT-729272","GR-P199590-FL4"
"RU-DIS-289725","GR-P199590-FL4"
"RU-MBD-961987","GR-P199590-FL4"
"CZ-LGI-326032","GR-P201653-WA6"
"DE-BSS-508161","GR-P201653-WA6"
"DE-PC&-776539","GR-P201653-WA6"
"ES-DEL-813896","GR-P201653-WA6"
"ES-LSP-276782","GR-P201653-WA6"
"FR-KOT-621289","GR-P203747-HA8"
"RU-SLE-864735","GR-P203747-HA8"
"DE-AQU-240667","GR-P207402-BO7"
"DE-ARU-233436","GR-P207402-BO7"
"FR-TLE-297798","GR-P207402-BO7"
"RU-FUN-247117","GR-P207402-BO7"
"RU-UVI-225207","GR-P207402-BO7"
"GB-TUC-814471","GR-P214031-NE7"
"IT-WHO-518855","GR-P214031-NE7"
"ES-LZI-162735","GR-P215217-MU6"
"ES-SGI-342103","GR-P215217-MU6"
"IT-LIB-957530","GR-P215217-MU6"
"IT-PRE-741420","GR-P215217-MU6"
"UA-SGS-971445","GR-P215217-MU6"
"ES-GHO-225479","GR-P216700-SO6"
"FI-DOS-140155","GR-P216700-SO6"
"DE-TYM-359438","GR-P226651-SC4"
"ES-COO-951075","GR-P226651-SC4"
"GB-1XX-977806","GR-P226651-SC4"
"RU-TME-403582","GR-P230696-CA5"
"NL-CME-566682","GR-P234111-MA7"
"CZ-ALI-120965","GR-P238572-RI0"
"ES-TBE-452899","GR-P238572-RI0"
"IT-GST-775188","GR-P238572-RI0"
"RU-KMH-802646","GR-P238572-RI0"
"ES-DIA-368583","GR-P238705-WI9"
"IT-GST-775188","GR-P238705-WI9"
"RO-ABR-546213","GR-P238705-WI9"
"RO-TRA-470014","GR-P238705-WI9"
"IT-OTB-377611","GR-P241655-BR2"
"PL-WT4-486492","GR-P241655-BR2"
"RU-DON-298848","GR-P241655-BR2"
"GB-1RE-139084","GR-P249140-SW4"
"RS-BIB-370188","GR-P249140-SW4"
"RU-OCO-963076","GR-P249140-SW4"
"DE-ANT-460128","GR-P253844-KE0"
"RU-RAM-235343","GR-P253844-KE0"
"BA-KOT-640694","GR-P259862-MC8"
"GB-PGR-265834","GR-P259862-MC8"
"RU-AFP-229303","GR-P262626-VA5"
"DE-ENT-953119","GR-P267772-CA1"
"DE-LDE-652041","GR-P269925-JO0"
"ES-WLH-342597","GR-P269925-JO0"
"GB-HCA-419070","GR-P269925-JO0"
"RU-TGP-497506","GR-P269925-JO0"
"UA-TCH-628237","GR-P269925-JO0"
"BE-EIT-499285","GR-P272177-MC0"
"PT-AMX-860648","GR-P272177-MC0"
"DE-2GG-749422","GR-P273928-HA0"
"DE-SSO-986668","GR-P273928-HA0"
"RU-DGE-880046","GR-P273928-HA0"
"RU-SLE-864735","GR-P273928-HA0"
"RU-SOX-610412","GR-P273928-HA0"
"IT-RAM-436060","GR-P278261-JO1"
"RU-BAD-429041","GR-P278261-JO1"
"RU-END-623121","GR-P278261-JO1"
"RU-TPA-564853","GR-P278261-JO1"
"CZ-BOO-878977","GR-P281666-MI5"
"RU-TDS-120763","GR-P281666-MI5"
"RU-TPA-564853","GR-P281666-MI5"
"ES-SSU-717510","GR-P289814-GR4"
"RU-TPA-564853","GR-P289814-GR4"
"BY-H6R-508178","GR-P297296-TH3"
"DE-RIL-486985","GR-P297296-TH3"
"IT-PRE-741420","GR-P297296-TH3"
"RS-HDN-717592","GR-P297296-TH3"
"UA-RAP-349757","GR-P297296-TH3"
"ES-ARU-643910","GR-P302141-TA9"
"IE-NTM-823569","GR-P302141-TA9"
"SE-OTW-235737","GR-P302141-TA9"
"BY-H6R-508178","GR-P303545-CA4"
"DE-WDE-415347","GR-P303545-CA4"
"ES-MET-176691","GR-P303545-CA4"
"HU-WYW-364814","GR-P303545-CA4"
"RU-BDB-149995","GR-P303545-CA4"
"BE-SPI-852086","GR-P303811-JO2"
"UA-BIA-389554","GR-P303811-JO2"
"DE-TBO-328344","GR-P306386-BU2"
"ES-BLA-843534","GR-P306386-BU2"
"ES-LTI-855912","GR-P306882-SA2"
"GB-TUC-814471","GR-P306882-SA2"
"RU-KOB-710456","GR-P306882-SA2"
"DE-ENT-953119","GR-P308182-OR2"
"RU-PBO-880358","GR-P308182-OR2"
"UA-TCH-628237","GR-P308182-OR2"
"DE-WLA-579409","GR-P310506-GO6"
"PL-HOM-247526","GR-P310506-GO6"
"RU-CCA-375699","GR-P310506-GO6"
"RU-OBL-493972","GR-P310506-GO6"
"UA-PHM-555198","GR-P310506-GO6"
"RO-EOM-399575","GR-P314940-MA8"
"RU-ACT-852117","GR-P314940-MA8"
"UA-RED-241200","GR-P314940-MA8"
"ES-AST-619513","GR-P318730-YO7"
"RO-CMW-241359","GR-P318730-YO7"
"RU-RAM-235343","GR-P318730-YO7"
"DE-MOM-167396","GR-P319028-HE1"
"RU-ESH-122359","GR-P319028-HE1"
"RU-LTT-508757","GR-P319028-HE1"
"GB-WTB-237769","GR-P327870-NE6"
"HU-TCA-514766","GR-P327870-NE6"
"UA-RFI-326760","GR-P327870-NE6"
"DE-TYM-359438","GR-P332339-KE4"
"GB-NAN-491704","GR-P332339-KE4"
"GB-THO-657717","GR-P332339-KE4"
"IT-198-362808","GR-P332339-KE4"
"ES-OB4-889153","GR-P334351-SA4"
"GB-LWI-348320","GR-P334351-SA4"
"RU-RTR-422462","GR-P334351-SA4"
"RU-TDS-120763","GR-P337046-SM6"
"ES-DIA-368583","GR-P337985-SC6"
"PT-MEZ-737565","GR-P337985-SC6"
"RO-AWE-275718","GR-P338352-ST9"
"ES-CTT-151183","GR-P339171-WA9"
"ES-DMI-747289","GR-P339171-WA9"
"IT-GIT-729272","GR-P339171-WA9"
"PL-CRT-864116","GR-P339171-WA9"
"RO-AWE-275718","GR-P339171-WA9"
"CZ-WAT-296106","GR-P347564-TA1"
"IT-GST-775188","GR-P347564-TA1"
"RU-BME-649961","GR-P347564-TA1"
"RU-MAU-439970","GR-P347564-TA1"
"RU-SOX-610412","GR-P347564-TA1"
"HU-6LS-982195","GR-P348222-DA7"
"PL-3FH-280058","GR-P348222-DA7"
"DE-BLO-358828","GR-P352885-OC2"
"ES-DNO-519937","GR-P352885-OC2"
"BG-TIC-119777","GR-P356359-GR2"
"IT-SFT-722446","GR-P356359-GR2"
